#name s alpha_x beta_x psi_x alpha_y beta_y psi_y D_x Dprime_x D_y Dprime_y
       dqqbp608c 45.877951 -0.0006861975311525666 46.66199827562644 8.665693693604284 -0.05842339150319522 9.051537721418157 8.805680670118443 0.09413947754107083 -0.0006225318319660931 0.03308291803592375 0.0008751779851764541
           lhend 45.941451 -0.002047048592972979 46.66217183675532 8.667054541914492 -0.06546271963128546 9.059404489475197 8.812693063584806 0.09409996652532561 -0.0006225318319660931 0.03313846406497212 0.0008751779851764541
          ht608u 45.941451 -0.002047048592972979 46.66217183675532 8.667054541914492 -0.06546271963128546 9.059404489475197 8.812693063584806 0.09409996652532561 -0.0006225318319660931 0.03313846406497212 0.0008751779851764541
            h608 46.347851 -0.01075649538862487 46.66737519702945 8.675763576748221 -0.1105144196510625 9.13092159887954 8.857391382761524 0.09384709602455625 -0.0006225318319660931 0.03349395865088169 0.0008751779851764541
          ht608d 46.347851 -0.01075649538862487 46.66737519702945 8.675763576748221 -0.1105144196510625 9.13092159887954 8.857391382761524 0.09384709602455625 -0.0006225318319660931 0.03349395865088169 0.0008751779851764541
           lhend 46.411351 -0.01211734645044548 46.66882768598623 8.677124249619851 -0.1175537477791526 9.14540392751136 8.864340321254975 0.09380758500881103 -0.0006225318319660931 0.03354950467993006 0.0008751779851764541
       dqqbp608b 46.922433 -0.02307020444064055 46.68681140987075 8.688073609009724 -0.174210029643099 9.294519142403882 8.919802682226692 0.09348957919858907 -0.0006225318319660931 0.03399656886289224 0.0008751779851764541
           dweld 46.998633 -0.02470322571482547 46.6904517452486 8.689705698692208 -0.182657223396807 9.321712427085519 8.927989186800179 0.09344216597969481 -0.0006225318319660931 0.03406322409775028 0.0008751779851764541
          qbpend 47.049433 -0.02579190656428186 46.69301689796837 8.690793685908348 -0.1882886858992793 9.340556479277764 8.933433356219933 0.09341055716709865 -0.0006225318319660931 0.03410766092098898 0.0008751779851764541
        qmp608b1 47.049433 -0.02579190656428186 46.69301689796837 8.690793685908348 -0.1882886858992793 9.340556479277764 8.933433356219933 0.09341055716709865 -0.0006225318319660931 0.03410766092098898 0.0008751779851764541
          q608b1 47.557433 1.285689457703204 46.04987309499336 8.701722705122817 -0.5201692994553322 9.698721285249729 8.986960919122552 0.09241833925166762 -0.00328106086484581 0.03480086118896871 0.001858624616736972
        qmp608b1 47.557433 1.285689457703204 46.04987309499336 8.701722705122817 -0.5201692994553322 9.698721285249729 8.986960919122552 0.09241833925166762 -0.00328106086484581 0.03480086118896871 0.001858624616736972
          qbpend 47.60823300000001 1.282762798888971 45.91939572035847 8.702827423299018 -0.5268243278850115 9.751908561518617 8.992184443640012 0.09225174465707202 -0.00328106086484581 0.03489523213403131 0.001858624616736972
           dweld 47.68443300000001 1.278372810667622 45.72423718691027 8.704490391155824 -0.5368068705295301 9.832957258837807 8.999966107528024 0.09200185276517862 -0.00328106086484581 0.0350367885516252 0.001858624616736972
           dweld 47.76063300000001 1.273982822446272 45.52974768766699 8.706160459780095 -0.5467894131740491 9.915527295656021 9.007683299417119 0.09175196087328523 -0.00328106086484581 0.03517834496921909 0.001858624616736972
          qbpend 47.81143300000001 1.271056163632039 45.40045970717422 8.707277801604665 -0.553444441603728 9.971419175478729 9.012792220658008 0.09158536627868964 -0.00328106086484581 0.03527271591428168 0.001858624616736972
        qmp608b2 47.81143300000001 1.271056163632039 45.40045970717422 8.707277801604665 -0.553444441603728 9.971419175478729 9.012792220658008 0.09158536627868964 -0.00328106086484581 0.03527271591428168 0.001858624616736972
          q608b2 48.31943300000001 2.490412128872944 43.48033034622284 8.718684120064481 -0.9245504688134452 10.71862719604542 9.062068906410692 0.0892597074429315 -0.005868565974420017 0.03647495600475417 0.002882700023127163
        qmp608b2 48.31943300000001 2.490412128872944 43.48033034622284 8.718684120064481 -0.9245504688134452 10.71862719604542 9.062068906410692 0.0892597074429315 -0.005868565974420017 0.03647495600475417 0.002882700023127163
          qbpend 48.37023300000001 2.481997534325804 43.22773193533234 8.719855873321405 -0.9333411013824585 10.81300808781137 9.066787607604642 0.08896173327853241 -0.005868565974420017 0.0366213239819474 0.002882700023127163
           dweld 48.44643300000001 2.469375642505094 42.85043729925783 8.721626375005645 -0.9465270502359781 10.95625404096469 9.073788512988628 0.08851477203193375 -0.005868565974420017 0.03684087594773727 0.002882700023127163
             cs2 48.60833300000002 2.442558263426708 42.05519519988748 8.725440197235706 -0.9745428654510019 11.26727526031441 9.088360598799062 0.08756512602374056 -0.005868565974420017 0.03730735184355588 0.002882700023127163
          dhp608 48.78853300000002 2.412709642611852 41.18027592321933 8.729770334774747 -1.005725384918249 11.62411959903095 9.104107070140753 0.0865081389287658 -0.005868565974420017 0.03782655478627679 0.002882700023127163
         pumpend 48.91553300000002 2.391673156244001 40.57011930776463 8.732877444935607 -1.027701966340782 11.88236487264085 9.114913461625402 0.08576320351776803 -0.005868565974420017 0.03819247472925989 0.002882700023127163
            mtsp 48.91553300000002 2.391673156244001 40.57011930776463 8.732877444935607 -1.027701966340782 11.88236487264085 9.114913461625402 0.08576320351776803 -0.005868565974420017 0.03819247472925989 0.002882700023127163
         pumpend 49.04253300000002 2.370636669876151 39.96530595984737 8.736031430690545 -1.049678547763315 12.14619219793207 9.125485051194552 0.08501826810677028 -0.005868565974420017 0.03855839467224299 0.002882700023127163
         bpm8end 49.14413300000002 2.35380748078187 39.48530243414051 8.738589043956967 -1.067259812901341 12.3612731353756 9.133776816643977 0.08442231977797207 -0.005868565974420017 0.03885113062662947 0.002882700023127163
           hp608 49.14413300000002 2.35380748078187 39.48530243414051 8.738589043956967 -1.067259812901341 12.3612731353756 9.133776816643977 0.08442231977797207 -0.005868565974420017 0.03885113062662947 0.002882700023127163
         bpm8end 49.24573300000002 2.336978291687589 39.00871859965761 8.741177826768798 -1.084841078039367 12.57992658589518 9.141924382100461 0.08382637144917388 -0.005868565974420017 0.03914386658101595 0.002882700023127163
     drfds_hp608 50.33115400000001 2.157187393499568 34.13065678747609 8.770929344541539 -1.272666613348241 15.13881494178881 9.220658328490583 0.07745969004176764 -0.005868565974420017 0.04227124603324163 0.002882700023127163
          rf25au 50.33115400000001 2.157187393499568 34.13065678747609 8.770929344541539 -1.272666613348241 15.13881494178881 9.220658328490583 0.07745969004176764 -0.005868565974420017 0.04227124603324163 0.002882700023127163
         rrrfcav 51.47415400000001 1.967859016188912 29.41572874120216 8.807010325440945 -1.470455846151037 18.27420391299649 9.289432199315677 0.07075527134278788 -0.005868565974420017 0.04556452552008956 0.002882700023127163
          rf25ad 51.47415400000001 1.967859016188912 29.41572874120216 8.807010325440945 -1.470455846151037 18.27420391299649 9.289432199315677 0.07075527134278788 -0.005868565974420017 0.04556452552008956 0.002882700023127163
           d12in 51.77895400000001 1.917371448906071 28.2315104954412 8.817587415370248 -1.523199641565115 19.18667010565236 9.305710726381427 0.06896742635639327 -0.005868565974420017 0.046442733383249 0.002882700023127163
          rf25bu 51.77895400000001 1.917371448906071 28.2315104954412 8.817587415370248 -1.523199641565115 19.18667010565236 9.305710726381427 0.06896742635639327 -0.005868565974420017 0.046442733383249 0.002882700023127163
         rrrfcav 52.92195400000001 1.728043071595416 24.064801698508 8.86145334299438 -1.72098887436791 22.89477757936382 9.360273158397751 0.0622630076574135 -0.005868565974420017 0.04973601287009692 0.002882700023127163
          rf25bd 52.92195400000001 1.728043071595416 24.064801698508 8.86145334299438 -1.72098887436791 22.89477757936382 9.360273158397751 0.0622630076574135 -0.005868565974420017 0.04973601287009692 0.002882700023127163
           d12in 53.22675400000001 1.677555504312574 23.02677525257125 8.874401840990133 -1.773732669781988 23.9599687060207 9.37328731068488 0.06047516267101889 -0.005868565974420017 0.05061422073325637 0.002882700023127163
          mtspip 53.22675400000001 1.677555504312574 23.02677525257125 8.874401840990133 -1.773732669781988 23.9599687060207 9.37328731068488 0.06047516267101889 -0.005868565974420017 0.05061422073325637 0.002882700023127163
           d12in 53.53155400000001 1.627067937029733 22.01952602765011 8.887938381323435 -1.826476465196067 25.05731245036201 9.385727179384119 0.05868731768462429 -0.005868565974420017 0.05149242859641581 0.002882700023127163
          rf25cu 53.53155400000001 1.627067937029733 22.01952602765011 8.887938381323435 -1.826476465196067 25.05731245036201 9.385727179384119 0.05868731768462429 -0.005868565974420017 0.05149242859641581 0.002882700023127163
         rrrfcav 54.67455400000001 1.437739559719077 18.51645105886623 8.94457477291305 -2.024265697998862 29.45871074289382 9.427809560933381 0.05198289898564452 -0.005868565974420017 0.05478570808326372 0.002882700023127163
          rf25cd 54.67455400000001 1.437739559719077 18.51645105886623 8.94457477291305 -2.024265697998862 29.45871074289382 9.427809560933381 0.05198289898564452 -0.005868565974420017 0.05478570808326372 0.002882700023127163
           d12in 54.97935400000001 1.387251992436236 17.65539363376929 8.961433235105996 -2.077009493412941 30.70877942123615 9.437943639124409 0.05019505399924991 -0.005868565974420017 0.05566391594642317 0.002882700023127163
          rf25du 54.97935400000001 1.387251992436236 17.65539363376929 8.961433235105996 -2.077009493412941 30.70877942123615 9.437943639124409 0.05019505399924991 -0.005868565974420017 0.05566391594642317 0.002882700023127163
         rrrfcav 56.12235400000002 1.197923615125581 14.70053791432613 9.032441015241783 -2.274798726215736 35.68289621627172 9.472479575908499 0.04349063530027013 -0.005868565974420017 0.05895719543327109 0.002882700023127163
          rf25dd 56.12235400000002 1.197923615125581 14.70053791432613 9.032441015241783 -2.274798726215736 35.68289621627172 9.472479575908499 0.04349063530027013 -0.005868565974420017 0.05895719543327109 0.002882700023127163
           drfds 57.19747500000001 1.019838825674479 12.31617494121073 9.112427386668259 -2.460841908858058 40.7742829114929 9.50066935364644 0.03718436991438577 -0.005868565974420017 0.06205489791374302 0.002882700023127163
         bpm8end 57.29907500000001 1.003009636580199 12.11065353744566 9.120746499273906 -2.478423173996084 41.27611224391087 9.503145929267763 0.03658842158558756 -0.005868565974420017 0.06234763386812951 0.002882700023127163
           hp609 57.29907500000001 1.003009636580199 12.11065353744566 9.120746499273906 -2.478423173996084 41.27611224391087 9.503145929267763 0.03658842158558756 -0.005868565974420017 0.06234763386812951 0.002882700023127163
         bpm8end 57.40067500000001 0.9861804474859182 11.90855182490454 9.129206796548097 -2.49600443913411 41.78151408940489 9.505592471189313 0.03599247325678936 -0.005868565974420017 0.06264036982251599 0.002882700023127163
         pumpend 57.52767500000001 0.9651439611180676 11.66073362501183 9.13998433834575 -2.517981020556643 42.41829024278563 9.508609196124144 0.0352475378457916 -0.005868565974420017 0.0630062897654991 0.002882700023127163
            mtsp 57.52767500000001 0.9651439611180676 11.66073362501183 9.13998433834575 -2.517981020556643 42.41829024278563 9.508609196124144 0.0352475378457916 -0.005868565974420017 0.0630062897654991 0.002882700023127163
         pumpend 57.65467500000001 0.9441074747502168 11.41825869265656 9.150990847858294 -2.539957601979176 43.06064844784768 9.51158077660955 0.03450260243479385 -0.005868565974420017 0.0633722097084822 0.002882700023127163
         bellend 57.74992500000001 0.928330109974329 11.23990901271154 9.159398771606426 -2.556440038046075 43.54608032306008 9.513780411081216 0.03394390087654554 -0.005868565974420017 0.06364664966571953 0.002882700023127163
          bellow 57.74992500000001 0.928330109974329 11.23990901271154 9.159398771606426 -2.556440038046075 43.54608032306008 9.513780411081216 0.03394390087654554 -0.005868565974420017 0.06364664966571953 0.002882700023127163
         bellend 57.84517500000001 0.9125527451984409 11.06456492075634 9.167940026772303 -2.572922474112975 44.03465210234324 9.515955582596652 0.03338519931829723 -0.005868565974420017 0.06392108962295684 0.002882700023127163
             cs2 58.00707500000001 0.885735366120055 10.77342207553387 9.182769262135713 -2.600938289328 44.87230015994434 9.519597762201585 0.03243555331010403 -0.005868565974420017 0.06438756551877547 0.002882700023127163
           dweld 58.08327500000001 0.8731134742993446 10.63939779389392 9.189886693327123 -2.614124238181519 45.26968792454055 9.52128844549777 0.03198859206350538 -0.005868565974420017 0.06460711748456532 0.002882700023127163
          qbpend 58.13407500000002 0.8646988797522044 10.5511169263081 9.194681351329507 -2.622914870750532 45.5357295112743 9.522407326508658 0.03169061789910627 -0.005868565974420017 0.06475348546175856 0.002882700023127163
        qmp609a1 58.13407500000002 0.8646988797522044 10.5511169263081 9.194681351329507 -2.622914870750532 45.5357295112743 9.522407326508658 0.03169061789910627 -0.005868565974420017 0.06475348546175856 0.002882700023127163
          q609a1 58.64207500000002 0.4972087647558887 9.862635669638879 9.244622755296094 -1.329649734497826 47.55352206123304 9.533297669542078 0.02893647037586622 -0.004993232659444537 0.06573889116013812 0.0009940371916657201
        qmp609a1 58.64207500000002 0.4972087647558887 9.862635669638879 9.244622755296094 -1.329649734497826 47.55352206123304 9.533297669542078 0.02893647037586622 -0.004993232659444537 0.06573889116013812 0.0009940371916657201
          qbpend 58.69287500000002 0.4907846603730058 9.812445603642326 9.24978668731309 -1.33260667205914 47.68876468668613 9.534364423871168 0.02868294092154093 -0.004993232659444537 0.06578936301355105 0.0009940371916657201
           dweld 58.76907500000002 0.4811485037986816 9.738384296532447 9.257581887707031 -1.337042078401112 47.8921919214712 9.535958888031731 0.02830264674005298 -0.004993232659444537 0.06586507079367045 0.0009940371916657201
           dweld 58.84527500000002 0.4715123472243574 9.66579153968449 9.265436002957737 -1.341477484743085 48.09629511218279 9.537546582694498 0.02792235255856504 -0.004993232659444537 0.06594077857378987 0.0009940371916657201
          qbpend 58.89607500000002 0.4650882428414746 9.618212229709147 9.270704658809203 -1.344434422304399 48.2327394370608 9.538601302294181 0.02766882310423975 -0.004993232659444537 0.0659912504272028 0.0009940371916657201
        qmp609a2 58.89607500000002 0.4650882428414746 9.618212229709147 9.270704658809203 -1.344434422304399 48.2327394370608 9.538601302294181 0.02766882310423975 -0.004993232659444537 0.0659912504272028 0.0009940371916657201
          q609a2 59.40407500000003 0.1331866534100231 9.315767782735099 9.324529026709749 0.04619338256985676 48.89549364612108 9.549036559448902 0.02533062054922727 -0.004228161493828459 0.06601104985272534 -0.0009161431969619037
        qmp609a2 59.40407500000003 0.1331866534100231 9.315767782735099 9.324529026709749 0.04619338256985676 48.89549364612108 9.549036559448902 0.02533062054922727 -0.004228161493828459 0.06601104985272534 -0.0009161431969619037
          qbpend 59.45487500000003 0.1276368021915478 9.302517951190541 9.329986055968103 0.04515221507779735 48.89085328976059 9.550075559489072 0.0251159372870479 -0.004228161493828459 0.06596453303672704 -0.0009161431969619037
           dweld 59.53107500000003 0.1193120253638349 9.283700450530818 9.338185775922312 0.04359046383970822 48.88409109762706 9.551634241654819 0.02479391239377884 -0.004228161493828459 0.06589475781272959 -0.0009161431969619037
       dqqbp609a 59.66755500000003 0.1044017164209707 9.253167999052028 9.352911576910257 0.0407932484988368 48.8725744085671 9.554426484569154 0.02421714129885284 -0.004228161493828459 0.06576978507557507 -0.0009161431969619037
       bpquadend 59.68978500000003 0.1019731102676891 9.248580286654736 9.355314595450414 0.04033763524394544 48.87077086902148 9.554881349311245 0.02412319624140702 -0.004228161493828459 0.06574942939014905 -0.0009161431969619037
          qt609a 59.84218500000003 0.08532355661226337 9.22003627462224 9.371819036983975 0.03721413276776784 48.85895197957692 9.558000159919478 0.02347914645486885 -0.004228161493828459 0.06560987894215423 -0.0009161431969619037
       mrkqt609a 59.84218500000003 0.08532355661226337 9.22003627462224 9.371819036983975 0.03721413276776784 48.85895197957692 9.558000159919478 0.02347914645486885 -0.004228161493828459 0.06560987894215423 -0.0009161431969619037
          qt609a 59.99458500000003 0.06867400295683755 9.196567046543914 9.388370089241032 0.03409063029159026 48.84808513368711 9.561119694655675 0.02283509666833069 -0.004228161493828459 0.06547032849415939 -0.0009161431969619037
       bpquadend 60.01681500000003 0.06624539680355596 9.193567788287238 9.390787692173291 0.03363501703669892 48.84657959254699 9.561574786053599 0.02274115161088488 -0.004228161493828459 0.06544997280873337 -0.0009161431969619037
        dqbpt609 60.09881500000003 0.05728697554538723 9.183438133754622 9.399712007839877 0.03195439234479197 48.84120126097771 9.563253604794825 0.02239461563650084 -0.004228161493828459 0.06537488660968099 -0.0009161431969619037
       bpquadend 60.12104500000003 0.05485836939210562 9.180945142736663 9.402133000865989 0.03149877908990059 48.83979069697671 9.563708759893567 0.02230067057905503 -0.004228161493828459 0.06535453092425496 -0.0009161431969619037
          qt609b 60.27344500000003 0.03820881573667986 9.166761703723042 9.41874620025907 0.02837527661372303 48.83066589088791 9.566829462987515 0.02165662079251687 -0.004228161493828459 0.06521498047626013 -0.0009161431969619037
       mrkqt609b 60.27344500000003 0.03820881573667986 9.166761703723042 9.41874620025907 0.02837527661372303 48.83066589088791 9.566829462987515 0.02165662079251687 -0.004228161493828459 0.06521498047626013 -0.0009161431969619037
          qt609b 60.42584500000003 0.02155926208125408 9.157653048663594 9.435380515658123 0.02525177413754546 48.82249312835383 9.569950718859161 0.0210125710059787 -0.004228161493828459 0.0650754300282653 -0.0009161431969619037
       bpquadend 60.44807500000003 0.01913065592797247 9.156748511786247 9.437808115794356 0.02479616088265409 48.82138056275834 9.570406046980205 0.02091862594853289 -0.004228161493828459 0.06505507434283928 -0.0009161431969619037
        dqbpt609 60.53007500000003 0.01017223466980375 9.154345674757231 9.446764554573027 0.02311553619074716 48.81745180359832 9.572085707349677 0.02057208997414885 -0.004228161493828459 0.0649799881437869 -0.0009161431969619037
       bpquadend 60.55230500000003 0.007743628516522152 9.153947405118597 9.449192964666457 0.0226599229358558 48.81643421514192 9.572541082049506 0.02047814491670304 -0.004228161493828459 0.06495963245836087 -0.0009161431969619037
          qt609c 60.70470500000003 -0.008905925138903658 9.154124539123853 9.46584212810026 0.01953642045967822 48.81000349240887 9.575663192238054 0.01983409513016487 -0.004228161493828459 0.06482008201036604 -0.0009161431969619037
       mrkqt609c 60.70470500000003 -0.008905925138903658 9.154124539123853 9.46584212810026 0.01953642045967822 48.81000349240887 9.575663192238054 0.01983409513016487 -0.004228161493828459 0.06482008201036604 -0.0009161431969619037
          qt609c 60.85710500000003 -0.02555547879432945 9.159376457083278 9.482486356104113 0.01641291798350061 48.80452481323054 9.578785683337163 0.01919004534362671 -0.004228161493828459 0.0646805315623712 -0.0009161431969619037
       bpquadend 60.87933500000003 -0.02798408494761105 9.160566641585259 9.484913221924433 0.01595730472860929 48.80380522317967 9.579241177263983 0.0190961002861809 -0.004228161493828459 0.06466017587694517 -0.0009161431969619037
        dqbpt609 60.96133500000003 -0.03694250620577978 9.165890622059839 9.493862152616643 0.01427668003670235 48.80132603642891 9.580921417586435 0.01874956431179687 -0.004228161493828459 0.0645850896778928 -0.0009161431969619037
       bpquadend 60.98356500000003 -0.03937111235906136 9.167587073800538 9.496287226817296 0.01382106678181097 48.80070142351713 9.581376940926427 0.01865561925435105 -0.004228161493828459 0.06456473399246677 -0.0009161431969619037
          qt609d 61.13596500000003 -0.0560206660144871 9.182124780824649 9.512898611027722 0.01069756430563338 48.79696478413981 9.58449997150222 0.01801156946781288 -0.004228161493828459 0.06442518354447195 -0.0009161431969619037
       mrkqt609d 61.13596500000003 -0.0560206660144871 9.182124780824649 9.512898611027722 0.01069756430563338 48.79696478413981 9.58449997150222 0.01801156946781288 -0.004228161493828459 0.06442518354447195 -0.0009161431969619037
          qt609d 61.28836500000003 -0.07267021966991281 9.201737271802939 9.529479139028915 0.00757406182945584 48.79418018831726 9.587623210764814 0.01736751968127472 -0.004228161493828459 0.06428563309647713 -0.0009161431969619037
       bpquadend 61.31059500000003 -0.07509882582319441 9.205022177684251 9.531894558432958 0.007118448574564457 48.79385357381097 9.58807879942486 0.01727357462382891 -0.004228161493828459 0.06426527741105109 -0.0009161431969619037
          mrk609 61.31059700000004 -0.07509904432127387 9.205022478079991 9.531894775705652 0.007118407583718307 48.79385354533726 9.58807884041363 0.01727356617173197 -0.004228161493828459 0.06426527557968038 -0.0009161431969619037
       dqqbp609b 62.85884000000004 -0.2442431053457974 9.699441725906986 9.696489551657663 -0.02461348771959947 48.82094018069207 9.619805646813855 0.01073061621333863 -0.004228161493828459 0.06284757213968703 -0.0009161431969619037
           dweld 62.93504000000004 -0.2525678821735103 9.737298723155959 9.70433046773481 -0.0261752389576886 48.82481028166487 9.621366391252508 0.01040859132006957 -0.004228161493828459 0.06277779691568958 -0.0009161431969619037
            dend 63.02394000000004 -0.262280121805842 9.783068710709722 9.713439053828532 -0.02799728206879258 48.82962621878413 9.62318709807159 0.01003289561125566 -0.004228161493828459 0.06269639248769254 -0.0009161431969619037
         mp609bn 63.02394000000004 -0.262280121805842 9.783068710709722 9.713439053828532 -0.02799728206879258 48.82962621878413 9.62318709807159 0.01003289561125566 -0.004228161493878211 0.06269639248769254 -0.0009161431968654082
         mp609bs 63.02394000000004 -0.2622801218058169 9.783068710709722 9.713439053828532 -0.02799728206891657 48.8296262187841 9.62318709807159 0.01003289561125566 -0.004227408784046505 0.06269639248769253 -0.0009160238741209551
        mps609bu 63.02394000000004 -0.2622801218058169 9.783068710709722 9.713439053828532 -0.02799728206891657 48.8296262187841 9.62318709807159 0.01003289561125566 -0.004227408784046505 0.06269639248769253 -0.0009160238741209551
          disend 63.02394000000004 -0.2622801218058169 9.783068710709722 9.713439053828532 -0.02799728206891657 48.8296262187841 9.62318709807159 0.01003289561125566 -0.004227408784046505 0.06269639248769253 -0.0009160238741209551
           g609b 66.12276494983726 -1.582465031379503 15.11260674331595 9.980950937870467 2.921753205992997 39.13690379472825 9.691545202605496 -0.02434518428601662 -0.01837923091554255 0.053160869046831 -0.005127308492923643
          disend 66.12276494983726 -1.582465031379503 15.11260674331595 9.980950937870467 2.921753205992997 39.13690379472825 9.691545202605496 -0.02434518428601662 -0.01837923091554255 0.053160869046831 -0.005127308492923643
        mps609bd 66.12276494983726 -1.582465031379503 15.11260674331595 9.980950937870467 2.921753205992997 39.13690379472825 9.691545202605496 -0.02434518428601662 -0.01837923091554255 0.053160869046831 -0.005127308492923643
         mp609bn 66.12276494983726 -1.582465031379503 15.11260674331595 9.980950937870467 2.921753205992997 39.13690379472825 9.691545202605496 -0.02434518428601662 -0.01837923091546113 0.053160869046831 -0.005127308492900014
         mp609bs 66.12276494983726 -1.582465036421759 15.11260674331595 9.980950937870467 2.921753185807388 39.13690379472825 9.691545202605496 -0.02434518428601661 -0.01837859370958051 0.05316086904683099 -0.005127601261192393
            dend 66.21166494983726 -1.603078488034014 15.39580156264007 9.986779123502783 2.900090576791504 38.61934188423322 9.693831888286025 -0.02597822474632804 -0.01837859370958051 0.05270525310264767 -0.005127601261192393
           dweld 66.28786494983726 -1.620747160844519 15.64145707708462 9.991689524508152 2.881522626206462 38.17878295816477 9.695816345690588 -0.02737797371230926 -0.01837859370958051 0.05231472515049054 -0.005127601261192393
              cs 66.71966494983725 -1.720869640104046 17.0843672117342 10.01810723043822 2.776304239557885 35.73573331752772 9.707506766392811 -0.03530988451953619 -0.01837859370958051 0.05010173342160015 -0.005127601261192393
          dvp609 66.74786494983725 -1.727408440278013 17.18160865360097 10.01975318538536 2.769432635798065 35.57934353764268 9.708297624986848 -0.03582790185340325 -0.01837859370958051 0.04995720732906955 -0.005127601261192393
          bpmend 66.95741494983724 -1.775997290506901 17.91574732448696 10.03169715293471 2.718370771689198 34.42937433360374 9.714284865831697 -0.03967721150985161 -0.01837859370958051 0.04888325546063745 -0.005127601261192393
           vp609 66.95741494983724 -1.775997290506901 17.91574732448696 10.03169715293471 2.718370771689198 34.42937433360374 9.714284865831697 -0.03967721150985161 -0.01837859370958051 0.04888325546063745 -0.005127601261192393
          bpmend 67.16696494983724 -1.82458614073579 18.67024958250386 10.04315504273682 2.667308907580329 33.30080515681281 9.720473552634326 -0.04352652116629997 -0.01837859370958051 0.04780930359220534 -0.005127601261192393
       d609a2017 67.68486494983723 -1.944672829037108 20.62234880294924 10.06955189983541 2.541110198814007 30.60336490161118 9.736697368370091 -0.05304003808863166 -0.01837859370958051 0.04515504602760984 -0.005127601261192393
           vcend 67.77852744983723 -1.966390572700019 20.98866877881445 10.0740539020154 2.518287092886559 30.12948910277727 9.739781876786306 -0.05476056285931691 -0.01837859370958051 0.04467502208641669 -0.005127601261192393
          vt609u 67.77852744983723 -1.966390572700019 20.98866877881445 10.0740539020154 2.518287092886559 30.12948910277727 9.739781876786306 -0.05476056285931691 -0.01837859370958051 0.04467502208641669 -0.005127601261192393
            v609 67.93092744983723 -2.001727918321029 21.59341003684606 10.08121262591956 2.481151191716473 29.36757470820376 9.744905261185398 -0.05756006079127936 -0.01837859370958051 0.04389396618210244 -0.005127601261192393
          vt609d 67.93092744983723 -2.001727918321029 21.59341003684606 10.08121262591956 2.481151191716473 29.36757470820376 9.744905261185398 -0.05756006079127936 -0.01837859370958051 0.04389396618210244 -0.005127601261192393
           vcend 68.02458994983722 -2.023445661983942 21.97041785731137 10.08551281259558 2.458328085789024 28.90493073037441 9.748120005859283 -0.0592805855619646 -0.01837859370958051 0.0434139422409093 -0.005127601261192393
           d609b 67.96261754483722 -2.009075975012484 21.72051279325217 16.36586121514047 2.473429142923883 29.21056358671389 16.02917254931895 -0.05814218910765857 -0.01837859370958051 0.04373155321748283 -0.005127601261192393
           dweld 68.03881754483722 -2.026744647822989 22.02804232471223 16.36934485187059 2.45486119233884 28.83502786316686 16.03179812967156 -0.05954193807363979 -0.01837859370958051 0.0433410252653257 -0.005127601261192393
            qend 68.10231754483722 -2.041468541831743 22.28637386225531 16.37221078902154 2.439387900184637 28.52424304579161 16.03401227859283 -0.06070839554529081 -0.01837859370958051 0.04301558530519475 -0.005127601261192393
         qmp609c 68.10231754483722 -2.041468541831743 22.28637386225531 16.37221078902154 2.439387900184637 28.52424304579161 16.03401227859283 -0.06070839554529081 -0.01837859370958051 0.04301558530519475 -0.005127601261192393
           q609c 68.61031754483722 -2.460174349005843 24.5684628974501 16.39394483719089 2.634655672243943 25.9412531710307 16.05266897554284 -0.07023916866741226 -0.01918241924766633 0.04028069855243644 -0.005639449769112302
         qmp609c 68.61031754483722 -2.460174349005843 24.5684628974501 16.39394483719089 2.634655672243943 25.9412531710307 16.05266897554284 -0.07023916866741226 -0.01918241924766633 0.04028069855243644 -0.005639449769112302
            qend 68.67381754483722 -2.478402232196599 24.88206251035645 16.39651311512626 2.615216381321237 25.60788629562931 16.05513269822347 -0.0714566435520011 -0.01918241924766633 0.03992277245511684 -0.005639449769112302
           dweld 68.75001754483722 -2.500275692025506 25.26143776818217 16.39955248404857 2.591889232213989 25.21110484787793 16.0581316730208 -0.07291761341350769 -0.01918241924766633 0.0394932611383333 -0.005639449769112302
  dcellbp4_hp610 69.57872013983722 -2.738157488900091 29.60254093894932 16.4298614880882 2.338198037999719 21.12552873347536 16.09404803513137 -0.08880618973171397 -0.01918241924766633 0.03482217002546748 -0.005639449769112302
          bpmend 69.78827013983721 -2.798309503429585 30.76270759719201 16.43680556273807 2.27404837795479 20.1590324970121 16.10420248715408 -0.09282385685085714 -0.01918241924766633 0.03364101390431277 -0.005639449769112302
           hp610 69.78827013983721 -2.798309503429585 30.76270759719201 16.43680556273807 2.27404837795479 20.1590324970121 16.10420248715408 -0.09282385685085714 -0.01918241924766633 0.03364101390431277 -0.005639449769112302
          bpmend 69.9978201398372 -2.858461517959079 31.948083964724 16.44348986701585 2.209898717909861 19.21942138307366 16.11484859525151 -0.09684152397000033 -0.01918241924766633 0.03245985778315808 -0.005639449769112302
          dhp610 70.0882201398372 -2.88441113434403 32.4672396524922 16.44629674741773 2.182224514769505 18.82237344283944 16.11960153947486 -0.09857474805766694 -0.01918241924766633 0.03195030629972985 -0.005639449769112302
           hcend 70.15489513983721 -2.903550411694323 32.85315198857431 16.44833826028079 2.161813259300664 18.53273472425331 16.12317144726626 -0.09985309668648525 -0.01918241924766633 0.03157448389754427 -0.005639449769112302
